新冠疫情正在全世界蔓延，俄媒：中国到底是如何战胜病毒的？,2020-03-18 11:10:21,['我就是土生土长的海南岛三亚市人，在欧洲疫情没有爆发之前，三亚疫情已经清零，群众已经可以在灿烂的阳光下散步在银白的沙滩上呼吸着清新空气…', '尊重自己从尊重别人开始，你的所谓的自由也许是对他人的侵害，自律、自尊，看来亚洲人在整个地球上做的最好。', '我是中国人，我骄傲我有自律性有责任感！中国的胜利靠的就是民族精神的凝聚力和全国人民的大团结！中国如何战胜疫情的？答案是:全国一盘棋，心齐泰山移。我们是全国一条心，坚决消灭疾病。而我们所展现出来的自信，互爱，协同万众一心，一方有难八方支援精神是外界无法了解的', '80年的我，第一次经历这样的战斗，做为中国人很自豪，也表现出我们中国在变强大，我们不怕战争，也不具战，14亿人民一条心，除了中国，没有第二个国家能这样', '说到底还是中国人民自觉']
新冠疫情为何各国差距悬殊？这几个因素最有说服力,2020-05-06 15:56:47,[]
疫情+示威“双杀”！美卫生专家担心的事发生了：明州一国民警卫队员确诊新冠，七千人将接受检测,2020-06-03 12:02:51,[]
全球新冠疫情：累计确诊突破395万例  拉美地区疫情堪忧,2020-05-09 18:46:05,[]
路透：中国防控新冠疫情成功石油需求迅速恢复 国际油市看到希望,2020-06-05 10:51:05,[]
全球新冠确诊病例超520万，死亡超33万8千，南美成疫情新“震中”,2020-05-24 17:42:22,[]
美国新冠肺炎疫情为何突然暴发？,2020-03-24 11:58:15,[]
新冠疫情下非洲国家如何复课,2020-06-04 18:10:03,['南非检测试剂严重紧缺，几十万样品搁置，12天也出不了结果，55岁以下疑似病人得不到检测。呼吁有余力的国家帮帮他们！']
世卫组织：不否认新冠肺炎国际疫情紧急 但定义为“大流行”为时尚早,2020-02-25 18:21:49,[]
因新冠疫情已死1540人，瑞典官员：下月可实现“群体免疫”,2020-04-21 15:50:19,['群体抑郁症的国家选择群体感染……不足为奇了。', '搞笑']
非洲新冠确诊病例超5万例 54个国家仅1国无疫情,2020-05-08 08:13:51,['非洲最危险', '非洲一定挺住啊，非洲要是泛滥，那可就是更大的灾难了。', '■ 非洲是历次世界性流行病重灾区！\n■ 全球现在还有几个国家可以抽身援助？！', '不得不说啊非洲做的比美国好', '不知道是检测少还是控制的好，这次疫情越是发达国家越多，相反越是不发达国家反而病例越少']
愈发严重！印度新冠确诊病例破20万，专家认为疫情高峰尚未到来,2020-06-05 23:06:23,['沙发']
《新闻1+1》新冠疫情“大流行”，美国对疫情有哪些应对措施？,2020-03-14 01:12:50,['喜欢看岩松的新闻，很有水平的一主持人，提问简短而又不失关键，话语刚劲有力.明了。是个精明的主持[赞][赞]', '白岩松圆滑地问了一些尖锐的问题，崔大师心知肚明避而不答。', '#疫情# @央视新闻', '这个是最高端连线，崔大使辛苦了。多保重自己和shi馆人员。', '两个顶配的对话，最高媒体最佳主持人和最有水平的外交家对话，最大的感觉，太有水平了[赞]']
意大利知名专家：中国疫情暴发前，新冠病毒或已在意大利传播,2020-03-21 22:45:44,['感谢您的正义之声！', '感谢意大利科学家说出真相', '合着都没重视就中国检查出来了', '谢谢意大利专家坚持客观公正的态度！致敬！', '谢谢意大利🇮🇹科学家说出真相！[赞][赞][赞][赞]']
愈发严重，印度新冠确诊病例破20万，专家认为疫情高峰尚未到来,2020-06-04 11:58:29,['不到一亿都对不起印度', '200万也到不了高峰', '死亡率低？？以印度的检查能力，很多人还没查到就死了吧！！！', '以印度人口密集和种族等级制度，感染率最少上两千万，估计死亡率要超过两百万！']
美国新冠肺炎确诊超183万，美官员称示威抗议或致新一轮疫情暴发,2020-06-03 07:19:55,['美丽风景线', '怎么可能会扩大疫情 一把大火 一阵枪声 新冠肺炎病毒早就跑了']
新冠疫情与世界格局｜英国《金融时报》副主编马丁·沃尔夫：疫情催生世界经济三大变革,2020-06-03 23:33:52,['马丁沃尔夫对中国经济解决长期发展问题言简意赅，一是更多依赖消费而不是投资，二是创新发展，研发及研发成果产业化商业化，带动增长，三是城镇化还有机遇，国内表述发展超大规模城市群。', '转发了']
无知！美国专家狂言：让所有人感染新冠病毒，一个月疫情就结束,2020-03-07 17:10:12,['美国可以一试:', '同时感染是会很快结束，扛过来的就扛过来了，扛不过的就死了，然后疫情就结束了', '好建议，好方法，好注意。先在美国每个人身体里自由的传播一遍吧。美国的医生先把口罩😷摘下来，才会加速度提高免疫力。自由的灯塔，病毒也需要自由的飞翔。', '我个人认为啊！这位编辑的思路非常正确，美国每个人都感染一下，对被美国侵略过的国家和人民非常公平，也是世界人民渴望的，不看疗效看结果哦。', '美国先试试']
全球新冠疫情日报—2020年6月2日,2020-06-02 20:08:59,[]
关于黑龙江省新冠肺炎聚集性疫情有关情况的通报,2020-05-01 12:58:39,[]
新冠疫情前所未有 难免出现预测失误 不能对钟南山吹毛求疵,2020-05-25 08:13:02,['人家说至少十倍，当然考虑的是国内，怎么不准确？二月份说基本不会发生二波疫情，指的也是国内，因为当时国外只有零零星星的一点病例。现在接受国外记着采访说很可能会有二波疫情，这是国际视野，考虑到输入性问题，有错吗？', '说钟南山是中国人的脊梁，一点都不为过。[赞]当然，他和大家一样，都有私心杂念。', '知道自己不是神仙，就该管好自己的嘴。正因为你是院士，才要更严瑾。', '没有吹毛求疵，只有实事求是。犯错不怕，最怕撒谎。', '代言连花清瘟胶囊后，他的人设基本就崩塌了。']
30秒｜意大利橙背心抗议者否认存在新冠病毒，要求取消疫情限制措施,2020-06-04 15:36:48,[]
1+1！3日广东新冠肺炎疫情情况发布,2020-06-04 15:07:12,[]
中央应对新冠肺炎疫情工作领导小组会议要求提升能力精准做好常态化防控 进一步加强疫苗药物和检测试剂研发工作,2020-06-04 19:49:52,[]
怕什么来什么！印度新冠疫情真相浮出水面，根本不可能完全控制住,2020-05-29 17:02:33,['苟富贵，勿相忘[呲牙]', '我坚信王炸一定在印度手中！', '没有王炸，也手握四个2', '魔迪，盖子捂着很严，不过纸里包不住火！报应迟早会来～', '印度有多少人感染 别说外国人了 连莫迪老仙也不知道多少 恐怕只有鬼知道']
祝宝良：新冠肺炎疫情冲击下的中国经济走势展望 | 封面专题,2020-06-03 20:11:59,[]
中国隐瞒疫情？外交部：把新冠肺炎说成流感，这才是隐瞒,2020-04-30 10:36:11,[]
新冠疫情令阿根廷经济雪上加霜,2020-06-05 08:03:58,[]
加拿大新冠肺炎疫情有多严重，不要侥幸，听听华人确诊病例怎么说,2020-04-01 08:08:00,['非常喜欢你的视频，你的视频真实，朴实，语言朴素。', '请问你是加拿大什么地方？', '千万不要回来，回来入境强制隔离14个月', '防控疫情要学学国内，真的，小草，千万千万出门带口罩，带手套，回家把衣服消毒，没啥事情尽量在家不要外出，这个病毒传播太快', '估计是手碰到有病菌的地方，也没及时洗手，病菌侵入了。这个病毒可以从口、鼻、眼角膜进入。轻症可以喝点清肺的药物，这个病毒对肺部的破坏力很强。']
综合消息：亚欧各国新冠疫情总体平稳 多国继续解除部分防控措施,2020-06-02 23:54:11,[]
全球新冠疫情：累计确诊超376万例  死亡逾26万人,2020-05-07 18:31:38,[]
国际疫情｜美国新冠肺炎确诊病例超184万,2020-06-04 06:56:12,[]
美部分地区新增新冠病例数上升，专家：抗议活动可加剧疫情,2020-06-04 15:53:00,['抗议风暴风起云涌，导致疫情雪上加霜。反正你是大户人家！']
最新通报！6月2日河北新冠肺炎疫情情况,2020-06-03 18:37:35,[]
旧伤未愈又添新伤！新冠疫情肆虐之际，又一高致死率病毒出现,2020-06-06 08:40:19,[]
美媒：新冠疫情并非人造、起源于中国实验室 勿信谣,2020-03-30 15:00:46,['终会解密，源于美国生化武器库。', '起源于美国实验室，说是中国实验室哪里说起啊', '美国从来都是谣言制造者', '最大可能起源于美国军方实验室', '最终来源于美国试验室，种种迹象直指美国']
美疾控中心主任：第二波新冠疫情可能更具毁灭性,2020-04-22 13:47:33,['【鸟叔智慧】不要忘记美国ZF下达的全球回国令！严防除美国之外第二波更具杀伤力的新冠疫情！', '第二波啊，不是第二季正在上演吗？[捂脸][捂脸][捂脸][大笑][大笑][大笑]', '欧美留学这两年基本泡汤了……', '澳大利亚大火使动物四处逃窜而引发病毒传播（同意我的观点，请点赞）', '说的很有可能对，你们美国现在应该是第二波了吧！']
新冠肺炎本土疫情传播基本阻断，无症状感染者引关注，该怎么防？,2020-03-31 23:07:33,['不要忘记当初开始发病时，那些专家说的话，没事，我们有《非典》的经验。 最后呢？ 一定要做到《不怕虚惊百次，只怕失误一次》这是来之不易的成果。', '希望能做到全民筛查', '为什么不全民检测一次', '是应该筛查一下，要不是无症状的自己已不知道啊', '延长隔离时间，在隔离期间定期进行检测']
镇赉开展新冠肺炎聚集性疫情暴发防控工作模拟应急演练,2020-06-03 14:05:00,[]
全球疫情升级，多国新冠肺炎确诊数攀升,2020-02-28 07:53:48,['老美是不敢检测，当流感', '印度怎么这么少？不科学啊', '如果后面，其他国家检测的数据越来越多，那么日本媒体报道的美国的不是流感就是新冠肺炎可能就是事实，可能就是美国传染给别的国家的，只是别人都当流感，我们国家重视才会发现，如果真这样，看美国放什么屁', '这是人类和病毒的对抗，这是病毒对人类地位的挑衅，必须听从国家安排，居家隔离，减少外出，打赢这场仗', '非洲好像还没病例，兄弟稳住']
花园城市”新加坡将被新冠病毒攻陷，成为东南亚疫情温床,2020-04-23 18:14:58,['坡县可怜了', '去年订的7月去新加坡旅游，希望可以免费退票，太可怕了。', '这些国家数据值得怀疑，新加坡除外', '看见坡坡这样，中午放心了', '转发了']
中国发布新冠肺炎疫情信息、推进疫情防控国际合作纪事,2020-04-08 01:16:28,[]
李克强主持召开中央应对新冠肺炎疫情工作领导小组会议 要求提升能力精准做好常态化防控 进一步加强疫苗药物和检测试剂研发工作 王沪宁出席,2020-06-04 21:28:08,[]
新冠疫情与世界格局｜袁鹏：疫情让世界变局来得更快更猛（转载）,2020-06-04 19:52:23,[]
《抗击新冠肺炎疫情的中国行动》白皮书将发布,2020-06-05 16:15:43,[]
李克强主持召开中央应对新冠肺炎疫情工作领导小组会议,2020-06-04 19:00:58,['坚持常态化防控不动谣，坚持以"六稳"、"六保"为抓手，凝心聚力，克服困扰，科学施策，化危为机，统筹推进，多措并举，为夺取防控疫情和发展经济的双胜利而努力奋斗 ! 坚信 : 胜利一定属于伟大的中国人民 ! [赞][赞][赞][赞][赞]', '有些地方过度防控，全国应适当降低防控等级，尽快复工复产复学！', '国家非常重视教育，重视孩子，点赞！\n当前各地加快全面复学，要督促各类学校严格落实校园疫情防控技术方案和指引，针对中考、高考等关键时间节点细化全流程防控措施，加强应急演练和相关防疫物资人员准备。', '您亲自指挥我就放心了', '总理务实，心系人民！']
印度新冠确诊病例突破20万 专家认为疫情高峰尚未到来,2020-06-04 08:30:18,[]
综述：印度新冠确诊病例突破20万 专家认为疫情高峰尚未到来,2020-06-03 20:50:34,['你', '刚刚开始，至少一亿']
亚欧各国新冠疫情总体平稳 多国继续解除部分防控措施,2020-06-03 08:11:57,[]
6月3日山西新冠疫情情况通报,2020-06-04 18:41:49,[]
国新办将发布《抗击新冠肺炎疫情的中国行动》白皮书,2020-06-05 17:58:04,[]
综述：印度新冠确诊病例突破20万 专家认为疫情高峰尚未到来,2020-06-03 20:21:30,[]
国新办将发布《抗击新冠肺炎疫情的中国行动》白皮书,2020-06-05 15:30:12,[]
印度新冠确诊病例突破20万 专家认为疫情高峰尚未到来,2020-06-03 21:08:30,['没事']
印度新冠确诊病例突破20万 专家认为疫情高峰尚未到来,2020-06-03 20:57:06,[]
国新办将发布《抗击新冠肺炎疫情的中国行动》白皮书,2020-06-05 19:42:06,[]
中、南美洲已成新冠密集传播区，这个国家宣布疫情结束,2020-06-03 13:08:58,[]
全球疫情简报：新冠疫情或致美国经济损失7.9万亿美元 欧洲多国进一步“解封”,2020-06-03 15:26:23,[]
中、南美洲已成新冠密集传播区，这个国家宣布疫情结束,2020-06-03 11:59:32,['不严谨。哪个国家宣布疫情结束？']
中、南美洲已成新冠密集传播区，这个国家宣布疫情结束,2020-06-03 17:03:57,[]
国新办将发布《抗击新冠肺炎疫情的中国行动》白皮书,2020-06-05 19:48:07,[]
中、南美洲已成新冠密集传播区，这个国家宣布疫情结束,2020-06-03 17:56:30,[]
美部分地区新增新冠病例数上升，专家：抗议活动可加剧疫情,2020-06-04 20:25:40,[]
综合消息：亚欧各国新冠疫情总体平稳 多国继续解除部分防控措施,2020-06-02 23:50:46,['什么时候能恢复中塔的航班？啥时候塔吉克人能来中国？']
